extended link role,definition,prefix,name,label,depth,order,priority,parent,arcrole,systemid
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromCollectionOfOtherReceivables,Proceeds from Collection of Other Receivables,5,58.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToAcquireRealEstateHeldForInvestment,"Payment for Acquisition, Real Estate, Held-for-Investment",5,58.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromSaleOfFederalReserveStock,Proceeds from Sale of Federal Reserve Bank Stock,5,59.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToAcquireTrustPreferredInvestments,Payments to Acquire Trust Preferred Investments,5,59.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromSaleOfEquitySecuritiesFvNi,"Proceeds from Sale of Equity Securities, FV-NI",5,60.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToAcquireProjects,Payments to Acquire Projects,5,60.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromSaleOfOtherRealEstate,Proceeds from Sale of Other Real Estate,5,61.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToInvestInDecommissioningFund,Payments to Acquire Investments to be Held in Decommissioning Trust Fund,5,61.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromSaleOfRestrictedInvestments,Proceeds from Sale of Restricted Investments,5,62.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToAcquireOtherInvestments,Payments to Acquire Other Investments,5,62.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromSaleOfInsuranceInvestments,Proceeds from Sale of Insurance Investments,5,63.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToAcquireMortgageServicingRightsMSR,Payments to Acquire Mortgage Servicing Rights (MSR),5,63.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromSaleOfRealEstateHeldforinvestment,"Proceeds from Sale, Real Estate, Held-for-Investment",5,64.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToAcquirePartnersInterestInRealEstatePartnershipNetOfCashAcquired,"Payments to Acquire Partners Interest in Real Estate Partnership, Net of Cash Acquired",5,64.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromSaleOfLandHeldforinvestment,"Proceeds from Sale, Land, Held-for-Investment",5,65.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForProceedsFromOtherRealEstatePartnerships,Payments for (Proceeds from) Other Real Estate Partnerships,5,65.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromSaleOfOtherRealEstateHeldforinvestment,"Proceeds from Sale, Real Estate, Other, Held-for-Investment",5,66.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToAcquireBusinessesAndInterestInAffiliates,Payments to Acquire Businesses and Interest in Affiliates,5,66.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromSaleOfInvestmentProjects,Proceeds from Sale of Investment Projects,5,67.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToAcquireBusinessesNetOfCashAcquired,"Payments to Acquire Businesses, Net of Cash Acquired",5,67.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromDecommissioningFund,Proceeds from Decommissioning Trust Fund Assets,5,68.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToAcquireBusinessesGross,"Payments to Acquire Businesses, Gross",5,68.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromSaleAndMaturityOfOtherInvestments,Proceeds from Sale and Maturity of Other Investments,5,69.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,OtherPaymentsToAcquireBusinesses,Other Payments to Acquire Businesses,5,69.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromSaleOfOtherInvestments,Proceeds from Sale of Other Investments,5,70.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForPreviousAcquisition,Payments for Previous Acquisition,5,70.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromMaturitiesPrepaymentsAndCallsOfOtherInvestments,"Proceeds from Maturities, Prepayments and Calls of Other Investments",5,71.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToAcquireInProcessResearchAndDevelopment,Payments to Acquire in Process Research and Development,5,71.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromDivestitureOfRealEstatePartnership,Proceeds from Divestiture of Real Estate Partnership,5,72.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToAcquireInterestInSubsidiariesAndAffiliates,Payments to Acquire Interest in Subsidiaries and Affiliates,5,72.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromDistributionsReceivedFromRealEstatePartnerships,Proceeds from Distributions Received from Real Estate Partnerships,5,73.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToAcquireAdditionalInterestInSubsidiaries,Payments to Acquire Additional Interest in Subsidiaries,5,73.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromSaleOfFederalHomeLoanBankStock,Proceeds from Sale of Federal Home Loan Bank Stock,5,74.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToAcquireEquityMethodInvestments,Payments to Acquire Equity Method Investments,5,74.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromLoanAndLeaseOriginationsAndPrincipalCollections1,Proceeds from Loan and Lease Originations and Principal Collections,5,75.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToAcquireInterestInJointVenture,Payments to Acquire Interest in Joint Venture,5,75.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromLoanOriginations1,Proceeds from Loan Originations,5,76.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToAcquireFederalHomeLoanBankStock,Payments to Acquire Federal Home Loan Bank Stock,5,76.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromPrincipalRepaymentsOnLoansAndLeasesHeldForInvestment,"Proceeds from Principal Repayment, Loan and Lease, Held-for-Investment",5,77.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToAcquireFederalReserveStock,Payments to Acquire Federal Reserve Bank Stock,5,77.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromSaleOfLoansAndLeasesHeldForInvestment,"Proceeds from Sale, Loan and Lease, Held-for-Investment",5,78.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToAcquireLoansAndLeasesHeldForInvestment,"Payment for Acquisition, Loan and Lease, Held-for-Investment",5,78.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromSaleOfLoansHeldForInvestment,"Proceeds from Sale, Loan, Held-for-Investment",5,79.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToAcquireLoansAndLeasesHeldForInvestmentCreditCardSecuritizations,"Payment for Acquisition, Loan and Lease, Held-for-Investment, Credit Card Securitization",5,79.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromSecuritizationsOfLoansHeldForInvestment,"Proceeds from Securitization, Loan, Held-for-Investment",5,80.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToAcquireLoansHeldForInvestment,"Payment for Acquisition, Loan, Held-for-Investment",5,80.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromSecuritizationsOfConsumerLoans,Proceeds from Securitizations of Consumer Loans,5,81.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToAcquireLeasesHeldForInvestment,"Payment for Acquisition, Lease, Held-for-Investment",5,81.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromSecuritizationsOfCreditCards,Proceeds from Securitizations of Credit Cards,5,82.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToAcquireOtherLoansAndLeasesHeldForInvestment,"Payment for Acquisition, Loan and Lease, Other, Held-for-Investment",5,82.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromLeasesHeldForInvestment,"Proceeds from Sale, Lease, Held-for-Investment",5,83.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToAcquireLifeInsurancePolicies,"Payment to Acquire Life Insurance Policy, Investing Activities",5,83.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsOfOtherLoansAndLeasesHeldForInvestment,"Proceeds from Sale or Securitization, Loan and Lease, Other, Held-for-Investment",5,84.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForRemovalCosts,Payments for Removal Costs,5,84.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromRecoveriesOfLoanPreviouslyChargedOff,"Proceeds, Financing Receivable, Previously Written off, Recovery",5,85.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForNuclearFuel,Payments for Nuclear Fuel,5,85.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromLifeInsurancePolicies,Proceeds from Life Insurance Policy,5,86.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToFundLongtermLoansToRelatedParties,Payments to Fund Long-Term Loans to Related Parties,5,86.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromRemovalCosts,Proceeds from Removal Costs,5,87.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForHedgeInvestingActivities,"Payments for Hedge, Investing Activities",5,87.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromNuclearFuel,Proceeds from Nuclear Fuel,5,88.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForDerivativeInstrumentInvestingActivities,"Payments for Derivative Instrument, Investing Activities",5,88.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromCollectionOfLongtermLoansToRelatedParties,Proceeds from Collection of Long-Term Loans to Related Parties,5,89.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForInvestmentInRestrictedCashFromPollutionControlBond,Payments for Investment in Restricted Cash from Pollution Control Bond,5,89.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromHedgeInvestingActivities,"Proceeds from Hedge, Investing Activities",5,90.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToAcquireRoyaltyInterestsInMiningProperties,Payments to Acquire Royalty Interests in Mining Properties,5,90.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromDerivativeInstrumentInvestingActivities,"Proceeds from Derivative Instrument, Investing Activities",5,91.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentForContingentConsiderationLiabilityInvestingActivities,"Payment for Contingent Consideration Liability, Investing Activities",5,91.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,"Proceeds from Equity Method Investment, Distribution, Return of Capital",5,92.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,RepaymentsOfAdvancesForConstruction,"Payment for Advance for Construction, Investing Activity",5,92.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromSaleOfForeclosedAssets,Proceeds from Sale of Foreclosed Assets,5,93.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,AssetRetirementObligationCashPaidToSettle,"Asset Retirement Obligation, Cash Paid to Settle",5,93.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromSaleOfWhollyOwnedRealEstateAndRealEstateAcquiredInSettlementOfLoans,Proceeds from Sale of Wholly Owned Real Estate and Real Estate Acquired in Settlement of Loans,5,94.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,LiabilityForAsbestosAndEnvironmentalClaimsGrossPaymentForClaims,"Liability for Asbestos and Environmental Claims, Gross, Payment for Claims",5,94.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromLeasePaymentSalesTypeAndDirectFinancingLeasesInvestingActivity,"Proceeds from Lease Payment, Sales-Type and Direct Financing Leases, Investing Activity",5,95.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,LiabilityForAsbestosAndEnvironmentalClaimsNetPaymentForClaims,"Liability for Asbestos and Environmental Claims, Net, Payment for Claims",5,95.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromDistributionOfRestrictedCashFromPollutionControlBond,Proceeds from Distribution of Restricted Cash from Pollution Control Bond,5,96.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
